external_id,topic_slug,type,status,content_vi,explanation_vi,content_en,explanation_en,media_ids,option_1_label,option_1_content_vi,option_1_content_en,option_1_match_vi,option_1_match_en,option_1_correct,option_2_label,option_2_content_vi,option_2_content_en,option_2_match_vi,option_2_match_en,option_2_correct,option_3_label,option_3_content_vi,option_3_content_en,option_3_match_vi,option_3_match_en,option_3_correct,option_4_label,option_4_content_vi,option_4_content_en,option_4_match_vi,option_4_match_en,option_4_correct,option_5_label,option_5_content_vi,option_5_content_en,option_5_match_vi,option_5_match_en,option_5_correct,option_6_label,option_6_content_vi,option_6_content_en,option_6_match_vi,option_6_match_en,option_6_correct,option_7_label,option_7_content_vi,option_7_content_en,option_7_match_vi,option_7_match_en,option_7_correct,option_8_label,option_8_content_vi,option_8_content_en,option_8_match_vi,option_8_match_en,option_8_correct,option_9_label,option_9_content_vi,option_9_content_en,option_9_match_vi,option_9_match_en,option_9_correct,option_10_label,option_10_content_vi,option_10_content_en,option_10_match_vi,option_10_match_en,option_10_correct,option_11_label,option_11_content_vi,option_11_content_en,option_11_match_vi,option_11_match_en,option_11_correct,option_12_label,option_12_content_vi,option_12_content_en,option_12_match_vi,option_12_match_en,option_12_correct,option_13_label,option_13_content_vi,option_13_content_en,option_13_match_vi,option_13_match_en,option_13_correct,option_14_label,option_14_content_vi,option_14_content_en,option_14_match_vi,option_14_match_en,option_14_correct,option_15_label,option_15_content_vi,option_15_content_en,option_15_match_vi,option_15_match_en,option_15_correct,option_16_label,option_16_content_vi,option_16_content_en,option_16_match_vi,option_16_match_en,option_16_correct,option_17_label,option_17_content_vi,option_17_content_en,option_17_match_vi,option_17_match_en,option_17_correct,option_18_label,option_18_content_vi,option_18_content_en,option_18_match_vi,option_18_match_en,option_18_correct,option_19_label,option_19_content_vi,option_19_content_en,option_19_match_vi,option_19_match_en,option_19_correct,option_20_label,option_20_content_vi,option_20_content_en,option_20_match_vi,option_20_match_en,option_20_correct
6729bdad-ea26-4317-aa6d-72a66f7ca373,exam-hall-02,SINGLE_CHOICE,DRAFT,,,"During the design phase, a project manager realizes that the project will benefit from using adaptive tools. The effectiveness of this approach has been proven in past projects inside the organization. What should the project manager do first?",,,A,,A.Confirm team capabilities before introducing adaptive tools and artifacts to the project.,,,TRUE,B,,B.Contact the project sponsor and request new team members who are familiar with adaptive projects.,,,FALSE,C,,C.Freeze the design stage and look for an external resource to run iterative design at extra cost.,,,FALSE,D,,D.Update project documents to include adaptive tools and artifacts and plan the first iterative session.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8368e935-5152-4ba6-b46d-c0cbc800e28a,exam-hall-02,SINGLE_CHOICE,DRAFT,,,"A project is facing a one-month delay, and the project manager realizes that a change request is necessary. The change control board (CCB) will review the change request at their next meeting, which is in two weeks. However, if the implementation of this change is delayed by two weeks, upcoming supply chain disruptions will cause a two-month delay to the project schedule. What should the project manager do?",,,A,,A.Implement the change immediately to avoid the upcoming supply chain disruptions and the two-month delay.,,,FALSE,B,,B.Revise the change request to incorporate the additional two-month delay due to upcoming supply chain disruptions.,,,TRUE,C,,C.Meet with the sponsor and ask them to contact the CCB and request their immediate approval.,,,FALSE,D,,D.Request that the CEO approve and implement the change to avoid the potential two-month delay.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a368a463-5655-4e18-b5a9-21de1d44e553,exam-hall-02,SINGLE_CHOICE,DRAFT,,,"A project manager was recently assigned to an information technology project. The project is in the initiation stage, and the team found a compatibility issue in the technical infrastructure used by the vendor and the organization. What initial step should the project manager take to address this issue effectively?",,,A,,A.Examine if there is an alternate solution.,,,FALSE,B,,B.Escalate the issue to the technical infrastructure team.,,,FALSE,C,,C.Check the lessons learned database.,,,TRUE,D,,D.Consult the project sponsor about the issue.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ac708bd-a121-4c05-b453-686437017ccc,exam-hall-02,SINGLE_CHOICE,DRAFT,,,A project manager is working on a deployment project to replace some equipment that will soon become obsolete. A review of the schedule and cost has revealed that a 5-month delay is likely. How should the project manager address risks from the delay?,,,A,,A.Analyze the business impact in order to reprioritize the deliverables.,,,TRUE,B,,B.Request to negotiate with the vendors for a longer support period.,,,FALSE,C,,C.Ask to order new equipment immediately so there will be no support issues.,,,FALSE,D,,D.Acknowledge these constraints and take them into account when planning.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d468b55-3229-483f-a78c-5d7748673b65,exam-hall-02,SINGLE_CHOICE,DRAFT,,,"During project execution, a project manager is informed that some resources will soon be removed from the project. What should the project manager do to address this situation?",,,A,,A.Schedule an urgent meeting to keep stakeholders informed.,,,FALSE,B,,B.Inform the stakeholders during the next scheduled review meeting.,,,FALSE,C,,C.Update the risk register with this urgent risk to the project.,,,FALSE,D,,D.Determine which resources are essential and request resource leveling.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741485f4-55cd-4e50-bf1b-49db1ec59bba,exam-hall-02,SINGLE_CHOICE,DRAFT,,,A stakeholder complains that a product component is not easy to use. What should be the immediate next step for the project manager?,,,A,,A.Check if the component meets the design and performance specifications.,,,TRUE,B,,B.Collaborate with the stakeholder to confirm the acceptance criteria for the product.,,,FALSE,C,,C.Ask a user experience expert to meet with the stakeholder and explain the component design.,,,FALSE,D,,D.Raise a change request according to the stakeholder’s requirement concerns.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d7724ef-24c2-4bbb-8d79-31dafbbbad86,exam-hall-02,SINGLE_CHOICE,DRAFT,,,A project manager is overseeing a procurement project for a company that has a dedicated procurement management team that handles all contracts. The quarterly report identifies six contracts that do not align with the company's objectives. What will be the most suitable action for the project manager to take?,,,A,,A.Keep the six contracts despite their misalignment.,,,FALSE,B,,B.Suggest terminating all contracts that are misaligned.,,,TRUE,C,,C.Ask the project sponsor to revise the contracts.,,,FALSE,D,,D.Request that the customer revise the contracts.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd4e11c3-2e18-4c6f-91a0-9e4d27332e79,exam-hall-02,SINGLE_CHOICE,DRAFT,,,"A virtual team is midway through a sprint on a complex task and is ahead of schedule. During the daily coordination meeting, a new team member interrupts and asks everyone to describe what they worked on prior to the current sprint. How should the project manager handle this situation?",,,A,,A.Thank the new team member for their interest and direct them to the project management plan.,,,FALSE,B,,B.Explain that the daily coordination meeting is not the best time for this discussion.,,,TRUE,C,,C.Instruct the new team member to leave the daily coordination meeting because they are interrupting.,,,FALSE,D,,D.Ask all team members to list the tasks they completed prior to the current sprint.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113220d-53e2-45a7-9fdc-95d3b5b98373,exam-hall-02,SINGLE_CHOICE,DRAFT,,,"A dispersed project team just finished a sprint with complex tasks ahead of schedule. During the retrospective, a new member of the team interrupts and asks everyone to explain their roles and what they are planning on working on for the next sprint. What should the project manager do?",,,A,,A.Address the situation immediately and answer the new team member directly.,,,FALSE,B,,B.Inform the team member that this would be best handled in another meeting.,,,TRUE,C,,C.Ask each team member to explain their role and what they will work on for the next sprint.,,,FALSE,D,,D.Set up one-on-one meetings with each team member and the new team member.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3b0a680-466d-4799-b201-215408d21f54,exam-hall-02,SINGLE_CHOICE,DRAFT,,,A project manager has received quotes from two vendors for the same parts. Vendor A has informed the project manager that they fulfilled a similar order two months ago at a price that was 2% under the original planned cost. Vendor B has a history of on-time delivery but has announced a price increase. How should the project manager evaluate this situation?,,,A,,A.Review the agreements and procurement documentation for Vendor B to force them to keep the original pricing.,,,FALSE,B,,"B.Evaluate the contract clauses to reduce the orders from Vendor B, and buy them from Vendor A to improve project indicators.",,,FALSE,C,,"C.Use the metrics from Vendor A to request better pricing from Vendor B, keeping both providers as a risk mitigation strategy.",,,FALSE,D,,D.Review the work performance information of both vendors against their contracts to find the preferred supplier.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
