external_id,topic_slug,type,status,content_vi,explanation_vi,content_en,explanation_en,media_ids,option_1_label,option_1_content_vi,option_1_content_en,option_1_match_vi,option_1_match_en,option_1_correct,option_2_label,option_2_content_vi,option_2_content_en,option_2_match_vi,option_2_match_en,option_2_correct,option_3_label,option_3_content_vi,option_3_content_en,option_3_match_vi,option_3_match_en,option_3_correct,option_4_label,option_4_content_vi,option_4_content_en,option_4_match_vi,option_4_match_en,option_4_correct,option_5_label,option_5_content_vi,option_5_content_en,option_5_match_vi,option_5_match_en,option_5_correct,option_6_label,option_6_content_vi,option_6_content_en,option_6_match_vi,option_6_match_en,option_6_correct,option_7_label,option_7_content_vi,option_7_content_en,option_7_match_vi,option_7_match_en,option_7_correct,option_8_label,option_8_content_vi,option_8_content_en,option_8_match_vi,option_8_match_en,option_8_correct,option_9_label,option_9_content_vi,option_9_content_en,option_9_match_vi,option_9_match_en,option_9_correct,option_10_label,option_10_content_vi,option_10_content_en,option_10_match_vi,option_10_match_en,option_10_correct,option_11_label,option_11_content_vi,option_11_content_en,option_11_match_vi,option_11_match_en,option_11_correct,option_12_label,option_12_content_vi,option_12_content_en,option_12_match_vi,option_12_match_en,option_12_correct,option_13_label,option_13_content_vi,option_13_content_en,option_13_match_vi,option_13_match_en,option_13_correct,option_14_label,option_14_content_vi,option_14_content_en,option_14_match_vi,option_14_match_en,option_14_correct,option_15_label,option_15_content_vi,option_15_content_en,option_15_match_vi,option_15_match_en,option_15_correct,option_16_label,option_16_content_vi,option_16_content_en,option_16_match_vi,option_16_match_en,option_16_correct,option_17_label,option_17_content_vi,option_17_content_en,option_17_match_vi,option_17_match_en,option_17_correct,option_18_label,option_18_content_vi,option_18_content_en,option_18_match_vi,option_18_match_en,option_18_correct,option_19_label,option_19_content_vi,option_19_content_en,option_19_match_vi,option_19_match_en,option_19_correct,option_20_label,option_20_content_vi,option_20_content_en,option_20_match_vi,option_20_match_en,option_20_correct
c3d56700-e39f-46f0-bb23-599a1bd8d64a,pmp-people,SINGLE_CHOICE,DRAFT,,,"An agile project is facing resistance from several stakeholder groups. Some stakeholders question the frequent changes, and others express confusion about the project vision. The project manager is concerned that stakeholder misalignment may threaten collaboration and impact the overall project success. What should the project manager do?",,,A,,A.Ask the sponsor to hold a stakeholder presentation to clarify the vision and reduce resistance.,,,FALSE,B,,B.Facilitate backlog refinement workshops to show how changes support project objectives.,,,FALSE,C,,C.Perform a stakeholder analysis and reinforce the vision based on engagement strategies.,,,TRUE,D,,D.Organize risk sessions to capture threats that arise from stakeholder disagreements.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f6b3938-7b4e-497b-8b43-58e56e04e4e8,pmp-people,SINGLE_CHOICE,DRAFT,,,"The project manager of a large initiative observes that several key stakeholders frequently miss the daily coordination meetings. The stakeholders explain that they do not see the value of attending daily meetings and prefer to receive weekly updates instead. This lack of engagement is delaying decisions, creating schedule risks, and lowering team morale. What should the project manager do first?",,,A,,A.Adjust the meeting cadence to weekly updates in response to stakeholder preferences.,,,FALSE,B,,B.Require relevant stakeholders to attend targeted coaching sessions on the value of participation.,,,TRUE,C,,C.Offer alternative mechanisms such as recorded sessions and asynchronous collaboration tools.,,,FALSE,D,,D.Establish stricter participation requirements through governance and formal training programs.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7562259c-ed57-4704-9fa9-7ba18b2aac04,pmp-people,SINGLE_CHOICE,DRAFT,,,"A software development team is creating a new customer relationship management (CRM) system. The project sponsor expects the system to be fully operational within six months, with all features included as initially discussed. However, the project team, based on their analysis, estimates that it will take at least nine months to deliver a fully functional system with all the desired features. What should the project manager do to ensure alignment?",,,A,,A.Meet with the sponsor and the team separately to determine which projection is more realistic.,,,FALSE,B,,B.Discuss the reasons for the discrepancy with both stakeholders and develop a realistic timeline.,,,TRUE,C,,C.Give both parties a detailed project plan that explains the project’s constraints and challenges.,,,FALSE,D,,D.Work with the sponsor to adjust the sponsor’s expectations and agree on a feasible timeline.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d433ce34-60a6-4d6b-a5d7-0003f3ca8a29,pmp-people,SINGLE_CHOICE,DRAFT,,,"A senior team member was highly influential and played a critical role in previous projects. In the current project, their responsibilities are more limited, and they appear disengaged and less motivated. The project manager is concerned that this may affect team morale and overall performance. What should the project manager do to address this situation?",,,A,,A.Hold a team discussion to explore ideas for increasing engagement and motivation.,,,FALSE,B,,B.Offer targeted incentives to encourage higher motivation and stronger commitment.,,,FALSE,C,,C.Request the functional manager to discuss role expectations with the team member.,,,FALSE,D,,D.Schedule a one-on-one conversation to understand concerns and explore ways to re-engage.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47e72e95-e9e6-4053-b291-5fd481ce68d1,pmp-people,SINGLE_CHOICE,DRAFT,,,"An agile team member with strong technical skills but limited domain expertise is consistently struggling with complex user stories requiring deep business knowledge. The team member's velocity is declining, affecting sprint commitments. Other team members are compensating by taking on additional work, creating potential burnout risks. The product owner is concerned about story quality and acceptance criteria understanding. What should the agile project manager do to address this situation sustainably?",,,A,,A.Implement pair programming sessions between the struggling member and experienced teammates.,,,FALSE,B,,B.Arrange formal domain training while temporarily redistributing complex stories.,,,FALSE,C,,C.Facilitate knowledge sharing sessions where stakeholders explain domain concepts.,,,FALSE,D,,D.Adjust story complexity assignments based on expertise while developing cross-training plans.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c66d908c-ea22-47a3-98dd-611853e6b87b,pmp-people,MULTIPLE_CHOICE,DRAFT,,,"An auto manufacturer is enhancing their flagship electric vehicle line. During the planning phase, new environmental policies are announced that require stricter emissions reporting. Market research reveals strong customer demand for an extended battery range. The engineering team argues that addressing both changes will exceed cost and schedule baselines. The sponsor insists the product vision must stay strategically relevant and compliant. What should the project manager do? (Choose 2)",,,A,,A.Facilitate executive workshops to rewrite the corporate strategy and adjust long-term organizational objectives.,,,FALSE,B,,B.Conduct a comprehensive market and regulatory analysis to determine implications for project vision alignment.,,,TRUE,C,,C.Update earned value forecasts to calculate potential cost and schedule impacts from redesign work.,,,FALSE,D,,D.Collect and analyze customer feedback to validate which product changes align with evolving expectations.,,,TRUE,E,,E.Submit a change request to expand the scope and implement compliance and design modifications.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762322ac-edae-43e1-85c3-1155507759e7,pmp-people,SINGLE_CHOICE,DRAFT,,,"A multinational financial institution is initiating a digital transformation program. During early planning workshops, executive stakeholders are in disagreement. Some demand rapid rollout of customer-facing features to capture market share. Others insist on delaying the program's release until advanced security controls are fully validated. The sponsor stresses that a single approach must be established to avoid conflicting baselines and costly mid-project disputes. What should the project manager do?",,,A,,A.Facilitate structured stakeholder workshops to reconcile conflicting priorities and document an approved shared vision.,,,TRUE,B,,B.Record each stakeholder’s preferred priorities separately within the draft plan to ensure equal representation.,,,FALSE,C,,C.Prepare impact analyses that reflect the vision of both sets of stakeholders and ask the sponsor to choose the better plan.,,,FALSE,D,,D.Define project baselines and a detailed scope according to the stakeholders' preference for rapid rollout.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0281d677-d6ec-4739-99f3-1e9490a13a5c,pmp-people,SINGLE_CHOICE,DRAFT,,,"During a multidisciplinary project, a project manager learns that there are many conflicts about design among team members from different disciplines. What should the project manager do to ensure the smooth delivery of the project?",,,A,,A.Identify the matter as a risk and check available budget reserves.,,,FALSE,B,,B.Ensure that the project sponsor is aware of the current situation.,,,FALSE,C,,C.Escalate to functional managers and seek resolution.,,,FALSE,D,,D.Facilitate team discussions to achieve the desired results.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727e2c01-aa45-495d-a9e8-2292957659e5,pmp-people,SINGLE_CHOICE,DRAFT,,,"A project manager is assigned to a new strategic initiative with multiple high-level stakeholders from different departments. Each stakeholder has provided their expectations for the project, but the project manager identifies several conflicts between scope priorities, delivery timelines, and success criteria. Without alignment, the project risks delays and dissatisfaction from key stakeholders. What should the project manager do?",,,A,,A.Facilitate a collaborative session with stakeholders to discuss and resolve conflicting expectations.,,,TRUE,B,,B.Engage the sponsor to help mediate conflicts and establish agreed project priorities.,,,FALSE,C,,C.Update the stakeholder register and document all expectations for transparency.,,,FALSE,D,,D.Analyze each expectation against project objectives and propose a prioritization framework.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72164733-b2e2-46dd-a246-f76698eb649b,pmp-people,SINGLE_CHOICE,DRAFT,,,A company is expanding its shipping services. This expansion will extend support into an unfamiliar regional market. The project manager needs to align and maintain the project outcomes with both internal and external stakeholder expectations. What should the project manager do?,,,A,,A.Apply a waterfall approach to ensure that the project complies with all regulatory requirements and governmental specifications.,,,FALSE,B,,B.Experiment with project specifications to ensure the deliverables meet and exceed the project’s objectives.,,,FALSE,C,,C.Differentiate between the roles and responsibilities of internal and external stakeholders to ensure consistent expectations.,,,FALSE,D,,D.Implement a quality-driven approach to address stakeholders' expectations and ensure their standards are met.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
